Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	kPrime_207	kPrime_208	kPrime_209	kPrime_210	kPrime_211	kPrime_212	kPrime_213	kPrime_214	kPrime_215	kPrime_216	kPrime_217	kPrime_218	kPrime_219	kPrime_220	kPrime_221	kPrime_222	kPrime_223	kPrime_224	kPrime_225	kPrime_226	kPrime_227	kPrime_228	kPrime_229	kPrime_230	kPrime_231	kPrime_232	kPrime_233	kPrime_234	kPrime_235	kPrime_236	kPrime_237	kPrime_238	kPrime_239	kPrime_240	kPrime_241	kPrime_242	kPrime_243	kPrime_244	kPrime_245	kPrime_246	kPrime_247	kPrime_248	kPrime_249	kPrime_250	kPrime_251	kPrime_252	kPrime_253	kPrime_254	kPrime_255	kPrime_256	kPrime_257	kPrime_258	kPrime_259	kPrime_260	kPrime_261	kPrime_262	kPrime_263	kPrime_264	kPrime_265	kPrime_266	kPrime_267	kPrime_268	kPrime_269	kPrime_270	kPrime_271	kPrime_272	kPrime_273	kPrime_274	kPrime_275	kPrime_276	kPrime_277	kPrime_278	kPrime_279	kPrime_280	kPrime_281	kPrime_282	kPrime_283	kPrime_284	kPrime_285	kPrime_286	kPrime_287	kPrime_288	kPrime_289	kPrime_290	kPrime_291	kPrime_292	kPrime_293	kPrime_294	kPrime_295	kPrime_296	kPrime_297	kPrime_298	kPrime_299	kPrime_300	kPrime_301	kPrime_302	kPrime_303	kPrime_304	kPrime_305	kPrime_306	kPrime_307	kPrime_308	kPrime_309	kPrime_310	kPrime_311	kPrime_312	kPrime_313	kPrime_314	kPrime_315	kPrime_316	kPrime_317	kPrime_318	kPrime_319	kPrime_320	kPrime_321	kPrime_322	kPrime_323	kPrime_324	kPrime_325	kPrime_326	kPrime_327	kPrime_328	kPrime_329	kPrime_330	kPrime_331	kPrime_332	kPrime_333	kPrime_334	kPrime_335	kPrime_336	kPrime_337	kPrime_338	kPrime_339	kPrime_340	kPrime_341	kPrime_342	kPrime_343	kPrime_344	kPrime_345	kPrime_346	kPrime_347	kPrime_348	kPrime_349	kPrime_350	kPrime_351	kPrime_352	kPrime_353	kPrime_354	kPrime_355	kPrime_356	kPrime_357	kPrime_358	kPrime_359	kPrime_360	kPrime_361	kPrime_362	kPrime_363	kPrime_364	kPrime_365	kPrime_366	kPrime_367	kPrime_368	kPrime_369	kPrime_370	kPrime_371	kPrime_372	kPrime_373	kPrime_374	kPrime_375	kPrime_376	kPrime_377	kPrime_378	kPrime_379	kPrime_380	kPrime_381	kPrime_382	kPrime_383	kPrime_384	kPrime_385	kPrime_386	kPrime_387	kPrime_388	kPrime_389	kPrime_390	kPrime_391	kPrime_392	kPrime_393	kPrime_394	kPrime_395	kPrime_396	kPrime_397	kPrime_398	kPrime_399	kPrime_400	kPrime_401	kPrime_402	kPrime_403	kPrime_404	kPrime_405	kPrime_406	kPrime_407	kPrime_408	kPrime_409	kPrime_410	kPrime_411	kPrime_412	kPrime_413	kPrime_414	kPrime_415	kPrime_416	kPrime_417	kPrime_418	kPrime_419	kPrime_420	kPrime_421	kPrime_422	kPrime_423	kPrime_424	kPrime_425	kPrime_426	kPrime_427	kPrime_428	kPrime_429	kPrime_430	kPrime_431	kPrime_432	kPrime_433	kPrime_434	kPrime_435	kPrime_436	kPrime_437	kPrime_438	kPrime_439	kPrime_440	kPrime_441	kPrime_442	kPrime_443	kPrime_444	kPrime_445	kPrime_446	kPrime_447	kPrime_448	kPrime_449	kPrime_450	kPrime_451	kPrime_452	kPrime_453	kPrime_454	kPrime_455	kPrime_456	kPrime_457	kPrime_458	kPrime_459	kPrime_460	kPrime_461	kPrime_462	kPrime_463	kPrime_464	kPrime_465	kPrime_466	kPrime_467	kPrime_468	kPrime_469	kPrime_470	kPrime_471	kPrime_472	kPrime_473	kPrime_474	kPrime_475	kPrime_476	kPrime_477	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
59800	-4867.87098344335	-4584.77782574636	3.0933874091536	0.71989081740021	11.4417895109925	0.998059010185521	0.968654963826691	0.210191855349576	0.56065050534351	0.00365822539602374	0	2323646895512432	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00895672818318665	0.0954787186266896	0.0429664309831543	0.031955117324923	0.0131609034451236	0.00988398453537921	0.0994792502046569	0.0505985512400988	0.000678353924141947	0.0102587605203579	0.00952093326258543	0.013599270730635	0.0420292779538886	0.0557514410645554	0.0323535734960733	0.0480598918171148	0.0394248373010892	0.0884880041390572	0.0208619906561412	0.0603830525943574	0.000774213227233975	0.0441986672278156	0.0229931064518263	0.00848374629336385	0.0243348646188173	0.00929007523715152	0.0125719570230924	0.0577404075771296	0.0260287826154145	0.0196951077249448
60000	-4884.24751779375	-4592.59124342523	2.93451196415258	0.758218114900165	13.1675964073821	0.994958987539882	0.974499674379934	0.236495675840669	0.500076117946208	0.00262627351134391	0	9003620057450063	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00895672818318665	0.0954787186266896	0.0429664309831543	0.0334513965358906	0.0337346941689703	0.0165831426298668	0.0994792502046569	0.0505985512400988	0.000678353924141947	0.0102587605203579	0.00952093326258543	0.0121029915196674	0.0454680866796008	0.0474068967694457	0.0323535734960733	0.0480598918171148	0.0123004235664229	0.0800528367175291	0.0208619906561412	0.0603830525943574	0.000774213227233975	0.0441986672278156	0.0229931064518263	0.018262623345745	0.0086771993861754	0.0374320889475375	0.00836216011106739	0.0396546727627254	0.0351156875772138	0.0238328768667071
60200	-4879.38567786228	-4584.39096526325	2.95149654733247	0.706161031766313	11.3628771854643	0.996941818020105	0.966683935512995	0.243851634492589	0.500076117946208	0.00248131797072237	0	8953310963948179	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.107952756224674	0.0192000611115308	0.0169867701753688	0.0429664309831543	0.0334513965358906	0.0410403503539297	0.0233789650658351	0.0994792502046569	0.0498570998947329	0.000678353924141947	0.0224923949436601	0.00393107750662079	0.0454680866796008	0.0474068967694457	0.0255288732771286	0.0286611495609704	0.0123004235664229	0.0290580598711167	0.00663915316745193	0.000858512796984708	0.0603830525943574	0.000774213227233975	0.0441986672278156	0.0168361455739317	0.032858850326757	0.076033151717459	0.0228760450002075	0.0187616465184998	0.0612649658142447	0.0086771993861754
60400	-4866.89291396606	-4575.45850323587	2.42110737364356	0.684205791422741	13.609791288442	0.997177269528968	1.05533499029765	0.260709528344765	0.494136856095438	0.00220398782134674	0	3976418894434559	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00569059682758698	0.107952756224674	0.0192000611115308	0.0169867701753688	0.0756317740546345	0.0334513965358906	0.00837500728244956	0.0106337880570629	0.0994792502046569	0.0498570998947329	0.000678353924141947	0.0224923949436601	0.00393107750662079	0.0454680866796008	0.0474068967694457	0.0378844485881777	0.019175748642871	0.0290580598711167	0.00663915316745193	0.000858512796984708	0.0603830525943574	0.0172590425818924	0.0441986672278156	0.0168361455739317	0.032858850326757	0.076033151717459	0.0228760450002075	0.0187616465184998	0.0612649658142447	0.0086771993861754
60600	-4860.9833396506	-4570.46059766888	2.70746643529234	0.742981751917284	13.2702863954829	0.995747042874836	1.0149036552831	0.226879612607938	0.515652642774828	0.0031461822034542	0	2711840864136115	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00937498462999088	0.0247044060584012	0.0841950610095291	0.0192000611115308	0.0169867701753688	0.0756317740546345	0.0334513965358906	0.00837500728244956	0.0106337880570629	0.0994792502046569	0.0498570998947329	0.000410164305822828	0.0224923949436601	0.00393107750662079	0.0454680866796008	0.0474068967694457	0.0378844485881777	0.017496249430033	0.0280364981820461	0.000858512796984708	0.0251279603412617	0.0352550922530957	0.0172590425818924	0.0441986672278156	0.0187616465184998	0.0168361455739317	0.0769013888792728	0.076033151717459	0.0228760450002075	0.0308769316899233
60800	-4887.43821146539	-4595.90319702667	2.76483700471114	0.654406073816058	13.9219897161776	0.997548471027671	0.81192484798086	0.245671352695861	0.582039904998627	0.00237470265991715	0	4755923975777407	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0201835175733443	0.02776836322102	0.059292055418527	0.0192000611115308	0.0169867701753688	0.0756317740546345	0.0334513965358906	0.00837500728244956	0.0106337880570629	0.099479250204657	0.0498570998947329	0.00366463294029777	0.0305602354585121	0.00393107750662079	0.0454680866796008	0.0474068967694457	0.0265621394388507	0.0404061792549798	0.0504586387637176	0.0322843573033624	0.0149148578368597	0.0108525526773509	0.0172590425818924	0.0441986672278156	0.0666884423101931	0.0187616465184998	0.0442515144984622	0.0192028944693158	0.010693414116579	0.0515756401184251
61000	-4899.5351226136	-4598.87677146248	3.03999424683109	0.774815638492673	11.4156399763697	0.990652086193355	0.86995243735927	0.256959467837802	0.608162683542462	0.00310530292384827	0	3473127938870367	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0201835175733443	0.02776836322102	0.0592971561340906	0.0192000611115308	0.0169867701753688	0.092993654453689	0.0334513965358906	0.00837500728244956	0.0106337880570629	0.099479250204657	0.0498570998947329	0.00366463294029777	0.0305602354585121	0.00393107750662079	0.0349237942284864	0.0474068967694457	0.0296703109198114	0.0404061792549798	0.0387684740395166	0.0193861102423254	0.0129239420162062	0.00856310468757086	0.0172590425818924	0.0441986672278156	0.0659815918575921	0.021142658308261	0.0289980669002117	0.0517200961816133	0.010693414116579	0.0515756401184251
61200	-4867.14774320915	-4572.54763683354	2.89704798940302	0.786514332238224	13.3145589626808	0.996651336883745	0.794850825437325	0.203705501033621	0.580126205132742	0.00296668483398177	0	6849305545430680	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0334869556367036	0.0151197941215745	0.0601533275090334	0.0191061023961809	0.092993654453689	0.0334513965358906	0.00837500728244956	0.0138461451528392	0.099479250204657	0.0498570998947329	0.00259230821297234	0.00793783845509458	0.0115531910482946	0.0349237942284864	0.0474068967694457	0.0397031258941363	0.0296703109198114	0.0404061792549798	0.0511735858212723	0.0187015590996143	0.00637415320185784	0.0172590425818924	0.00856310468757086	0.0441986672278156	0.0659815918575921	0.0517200961816133	0.021142658308261	0.0289980669002117	0.00789349406165805	0.0379316020996684
61400	-4878.22617098367	-4589.39247266837	2.85604284784066	0.813850750012001	10.9399089900331	0.997535722551366	0.82073420476201	0.194931206620042	0.557360509229462	0.00126444458125804	0	6849305545430680	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0334869556367036	0.0133972801428346	0.0559273860000157	0.0191061023961809	0.092993654453689	0.0334513965358906	0.0233856165822601	0.0138461451528392	0.0929686778477389	0.0546856713906113	0.00259230821297234	0.0194864722221929	0.00658409365151107	0.0349237942284864	0.0459912603191031	0.0397031258941363	0.0296703109198114	0.0404061792549798	0.0712543912078838	0.0187015590996143	0.0242459042173446	0.0166722391774397	0.0338654504617855	0.021124509087853	0.0406792460833776	0.052306899586066	0.00974151271320093	0.0122795683188206	0.00859068710498802	0.0379316020996684
61600	-4873.84873081485	-4586.54026986726	2.84146007572252	0.785545728827827	11.897822518866	0.999649689120151	0.83608463197326	0.189977893078752	0.558144686136647	0.00145808209615071	0	8163516790404066	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0111629283793691	0.0559273860000157	0.0191061023961809	0.092993654453689	0.00326656930827617	0.0299237348798016	0.0929686778477389	0.0541644660170942	0.00622178931208126	0.0372317617350993	0.0161180834708968	0.00658409365151107	0.0349237942284864	0.0459912603191031	0.0386694294601808	0.0301915162933285	0.0274887288891211	0.0538034593978144	0.0712543912078838	0.0187015590996143	0.0242459042173446	0.0166722391774397	0.0338654504617855	0.021124509087853	0.0406792460833776	0.0471421979542793	0.0107752091471564	0.0122795683188206	0.00859068710498802	0.0379316020996684
