"rep","chain","rank","prob","hasAC","hasAB","cid","inCS95","isTruth","hash"
2,"aware",28,0.0119047619047619,FALSE,TRUE,0.476386367466667,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",29,0.0119047619047619,FALSE,FALSE,0.501725578737652,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",30,0.0119047619047619,FALSE,FALSE,0.498559536530205,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",31,0.0119047619047619,FALSE,TRUE,0.436488677365988,TRUE,FALSE,"1,2|1,2,3|1,2,3,4,5,6,7,8,11,12,13,14,15"
2,"aware",32,0.00595238095238095,FALSE,FALSE,0.583425455772477,TRUE,FALSE,"1,2,3,4,11,12|1,2,3,4,11,12,13|1,2,3,4,1"
2,"aware",33,0.00595238095238095,FALSE,FALSE,0.608712685613227,TRUE,FALSE,"1,2,3,4,11,12|1,2,3,4,11,12,13|1,2,3,4,5"
2,"aware",34,0.00595238095238095,FALSE,FALSE,0.519905079508097,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",35,0.00595238095238095,FALSE,FALSE,0.523342664534273,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",36,0.00595238095238095,FALSE,FALSE,0.499953188998921,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",37,0.00595238095238095,FALSE,FALSE,0.556846125765943,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",38,0.00595238095238095,FALSE,FALSE,0.606957501607693,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",39,0.00595238095238095,FALSE,FALSE,0.496630993013803,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",40,0.00595238095238095,FALSE,FALSE,0.548948141283531,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",41,0.00595238095238095,FALSE,FALSE,0.484075038592169,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",42,0.00595238095238095,FALSE,TRUE,0.530484590762979,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",43,0.00595238095238095,FALSE,FALSE,0.435193499122201,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",44,0.00595238095238095,FALSE,FALSE,0.443581971619973,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",45,0.00595238095238095,FALSE,FALSE,0.470875484200542,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",46,0.00595238095238095,FALSE,TRUE,0.494120241335839,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",47,0.00595238095238095,FALSE,FALSE,0.560063366369196,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",48,0.00595238095238095,FALSE,FALSE,0.556434153218837,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",49,0.00595238095238095,FALSE,FALSE,0.559288629835068,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",50,0.00595238095238095,FALSE,FALSE,0.532738168939078,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",51,0.00595238095238095,FALSE,FALSE,0.537534685536033,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",52,0.00595238095238095,FALSE,FALSE,0.546221192171028,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
2,"aware",53,0.00595238095238095,FALSE,FALSE,0.64307700349741,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13|1,2,3,4,5,6,7,8"
2,"aware",54,0.00595238095238095,FALSE,FALSE,0.562475134987117,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13|1,2,3,4,5,6,7,8"
2,"aware",55,0.00595238095238095,FALSE,FALSE,0.510079557257178,TRUE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14|1,2,3,4"
2,"aware",56,0.00595238095238095,FALSE,FALSE,0.578625849458469,TRUE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14|1,2,3,4"
2,"aware",57,0.00595238095238095,FALSE,FALSE,0.523374206463659,TRUE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12|1,2,3,4,5,6,7"
2,"aware",58,0.00595238095238095,FALSE,FALSE,0.486322383285821,TRUE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12|1,2,3,4,5,6,7"
2,"aware",59,0.00595238095238095,FALSE,FALSE,0.508552720380759,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",60,0.00595238095238095,FALSE,FALSE,0.290439917364682,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",61,0.00595238095238095,FALSE,TRUE,0.366909470257547,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",62,0.00595238095238095,FALSE,TRUE,0.312374900415777,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",63,0.00595238095238095,FALSE,TRUE,0.361062553993142,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",64,0.00595238095238095,FALSE,TRUE,0.410895689868661,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",65,0.00595238095238095,FALSE,FALSE,0.360688112248858,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,15,1"
2,"aware",66,0.00595238095238095,FALSE,FALSE,0.351344502245942,TRUE,FALSE,"1,2,3,4|1,2,3,4,5,6,7,8,13,14,15,16|1,2,"
2,"aware",67,0.00595238095238095,FALSE,FALSE,0.555462029999592,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
2,"aware",68,0.00595238095238095,FALSE,FALSE,0.585906958373588,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
2,"aware",69,0.00595238095238095,FALSE,FALSE,0.550072457157007,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
2,"aware",70,0.00595238095238095,FALSE,FALSE,0.585906958373588,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
2,"aware",71,0.00595238095238095,FALSE,FALSE,0.593230345505359,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
2,"aware",72,0.00595238095238095,FALSE,FALSE,0.531126266227721,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,10,13,14,15,16|1,2,3"
2,"aware",73,0.00595238095238095,FALSE,FALSE,0.501458072820062,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",74,0.00595238095238095,FALSE,TRUE,0.463169994162608,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",75,0.00595238095238095,FALSE,TRUE,0.481835021758898,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",76,0.00595238095238095,FALSE,TRUE,0.463300667251633,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",77,0.00595238095238095,FALSE,TRUE,0.399507755381545,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",78,0.00595238095238095,FALSE,TRUE,0.446372197264519,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",79,0.00595238095238095,FALSE,TRUE,0.356393051458178,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",80,0.00595238095238095,FALSE,TRUE,0.342525293389337,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",81,0.00595238095238095,FALSE,TRUE,0.349478816220329,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",82,0.00595238095238095,FALSE,FALSE,0.515935250113643,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",83,0.00595238095238095,FALSE,TRUE,0.441678510451288,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
2,"aware",84,0.00595238095238095,FALSE,FALSE,0.509345611350971,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,9,10,11,12|1,2,3,4,5"
2,"aware",85,0.00595238095238095,FALSE,FALSE,0.444886626229038,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,9,10,11,12|1,2,3,4,5"
2,"aware",86,0.00595238095238095,FALSE,FALSE,0.444886626229038,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,9,10,11,12|1,2,3,4,5"
2,"aware",87,0.00595238095238095,FALSE,FALSE,0.464993134761483,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,9,10,11,12|1,2,3,4,5"
2,"aware",88,0.00595238095238095,FALSE,FALSE,0.495896914180377,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,11,12|1,2,3,4,11,12,"
2,"aware",89,0.00595238095238095,FALSE,TRUE,0.410874676046229,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,11,12|1,2,3,4,5,6,7,"
2,"aware",90,0.00595238095238095,FALSE,TRUE,0.404062168595972,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,11,12|1,2,3,4,5,6,7,"
2,"aware",91,0.00595238095238095,FALSE,TRUE,0.324299952021559,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,11,12|1,2,3,4,5,6,7,"
2,"aware",92,0.00595238095238095,FALSE,TRUE,0.295717145883308,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,11,12|1,2,3,4,5,6,7,"
2,"aware",93,0.00595238095238095,FALSE,FALSE,0.499587499192848,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,13|1,2,3,4,5,6,7,8,1"
2,"aware",94,0.00595238095238095,FALSE,FALSE,0.466758009677553,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,13|1,2,3,4,5,6,7,8,9"
2,"aware",95,0.00595238095238095,FALSE,FALSE,0.424637609627686,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14,15,"
2,"aware",96,0.00595238095238095,FALSE,TRUE,0.44178472637635,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14,15,"
2,"aware",97,0.00595238095238095,FALSE,FALSE,0.415521026753591,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14,15,"
2,"aware",98,0.00595238095238095,FALSE,FALSE,0.383385938299455,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14|1,2"
2,"aware",99,0.00595238095238095,FALSE,FALSE,0.338848183596835,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14|1,2"
2,"aware",100,0.00595238095238095,FALSE,FALSE,0.406253454718486,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14|1,2"
2,"aware",101,0.00595238095238095,FALSE,FALSE,0.412252759628022,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,10,13,14|1,2"
2,"aware",102,0.00595238095238095,FALSE,FALSE,0.466654957464362,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",103,0.00595238095238095,FALSE,FALSE,0.42446254237483,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",104,0.00595238095238095,FALSE,TRUE,0.433288957268613,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",105,0.00595238095238095,FALSE,FALSE,0.44611407154513,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",106,0.00595238095238095,FALSE,TRUE,0.457477458447481,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",107,0.00595238095238095,FALSE,TRUE,0.492813884247429,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",108,0.00595238095238095,FALSE,TRUE,0.492784961658405,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",109,0.00595238095238095,FALSE,TRUE,0.504987360268116,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",110,0.00595238095238095,FALSE,TRUE,0.461876288942582,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",111,0.00595238095238095,FALSE,TRUE,0.336988160562333,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",112,0.00595238095238095,FALSE,TRUE,0.34756874272439,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",113,0.00595238095238095,FALSE,TRUE,0.256720652088334,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",114,0.00595238095238095,FALSE,TRUE,0.313804461278099,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",115,0.00595238095238095,FALSE,TRUE,0.224244056156259,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",116,0.00595238095238095,FALSE,FALSE,0.507389734510133,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",117,0.00595238095238095,FALSE,FALSE,0.413492297948617,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",118,0.00595238095238095,FALSE,FALSE,0.402935953191431,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",119,0.00595238095238095,FALSE,FALSE,0.559555041821939,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,11,12,13,14,"
2,"aware",120,0.00595238095238095,FALSE,FALSE,0.290439917364682,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,13,14,15,16|"
2,"aware",121,0.00595238095238095,FALSE,FALSE,0.279692573981472,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,13,14,15,16|"
2,"aware",122,0.00595238095238095,FALSE,TRUE,0.439299863703582,TRUE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,13,14,15,16|"
2,"aware",123,0.00595238095238095,FALSE,TRUE,0.44178472637635,FALSE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,13,14,15,16|"
2,"aware",124,0.00595238095238095,FALSE,FALSE,0.338848183596835,FALSE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,13,14|1,2,3,"
2,"aware",125,0.00595238095238095,FALSE,FALSE,0.439356586349233,FALSE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,13,14|1,2,3,"
2,"aware",126,0.00595238095238095,FALSE,FALSE,0.482333581534101,FALSE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8,9,10,11,12,1"
2,"aware",127,0.00595238095238095,TRUE,FALSE,0.197842197902157,FALSE,FALSE,"1,2|1,2,3,4|1,2,3,4,5,6,7,8|1,2,3,4,5,6,"
2,"aware",128,0.00595238095238095,FALSE,TRUE,0.38988503410579,FALSE,FALSE,"1,2|1,2,3|1,2,3,4|1,2,3,4,5,6,7,8,11,12,"
2,"aware",129,0.00595238095238095,FALSE,FALSE,0.540295284699194,FALSE,FALSE,"1,2|1,2,3|1,2,3,4|1,2,3,4,5,6,7,8,11,12,"
2,"aware",130,0.00595238095238095,FALSE,FALSE,0.550504512226606,FALSE,FALSE,"1,2|1,2,3|1,2,3,4|1,2,3,4,5,6,7,8,11,12,"
3,"blind",1,0.0116959064327485,FALSE,FALSE,0.474244223974528,TRUE,FALSE,"1,2|1,2,3,4,5|1,2,3,4,5,6,7,8,11,12,13,1"
3,"blind",2,0.00584795321637427,FALSE,FALSE,0.636720168732821,TRUE,FALSE,"1,13|1,2,13|1,2,3,13|1,2,3,4,10,11,12,13"
3,"blind",3,0.00584795321637427,FALSE,FALSE,0.512776664142266,TRUE,FALSE,"1,13|1,2,13|1,2,3,4,13|1,2,3,4,5,6,7,8,1"
3,"blind",4,0.00584795321637427,FALSE,FALSE,0.497571504045568,TRUE,FALSE,"1,13|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,"
3,"blind",5,0.00584795321637427,FALSE,FALSE,0.506293685808173,TRUE,FALSE,"1,13|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1"
3,"blind",6,0.00584795321637427,FALSE,FALSE,0.66369317062463,TRUE,FALSE,"1,13|1,2,3,4,5,6,7,8,9,10,13,14,15,16|1,"
3,"blind",7,0.00584795321637427,FALSE,FALSE,0.628550266738822,TRUE,FALSE,"1,13|1,2,3,4,5,6,7,8,9,10,13,14,15,16|1,"
3,"blind",8,0.00584795321637427,FALSE,FALSE,0.662016148586114,TRUE,FALSE,"1,14|1,2,14|1,2,3,4,14|1,2,3,4,5,6,7,8,1"
3,"blind",9,0.00584795321637427,FALSE,FALSE,0.549892142497603,TRUE,FALSE,"1,2,13|1,2,3,13|1,2,3,4,11,12,13|1,2,3,4"
3,"blind",10,0.00584795321637427,FALSE,FALSE,0.619907374420974,TRUE,FALSE,"1,2,13|1,2,3,4,10,11,12,13|1,2,3,4,11,12"
3,"blind",11,0.00584795321637427,FALSE,FALSE,0.419613854657239,TRUE,FALSE,"1,2,13|1,2,3,4,13|1,2,3,4,5,6,7,8,11,12,"
3,"blind",12,0.00584795321637427,FALSE,FALSE,0.523034422632727,TRUE,FALSE,"1,2,13|1,2,3,4,13|1,2,3,4,5,6,7,8,11,12,"
3,"blind",13,0.00584795321637427,FALSE,FALSE,0.524702870057909,TRUE,FALSE,"1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,15,16"
3,"blind",14,0.00584795321637427,FALSE,FALSE,0.558942388217381,TRUE,FALSE,"1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,15,16"
3,"blind",15,0.00584795321637427,FALSE,FALSE,0.640389357327161,TRUE,FALSE,"1,2,3,4,5,6,10,11,12,14,15,16|1,2,3,4,5,"
3,"blind",16,0.00584795321637427,FALSE,FALSE,0.663756219671084,TRUE,FALSE,"1,2,3,4,5,6,12,14,15|1,2,3,4,5,6,7,8,11,"
3,"blind",17,0.00584795321637427,FALSE,FALSE,0.550647239981264,TRUE,FALSE,"1,2,3,4,5,6,13,14,15,16|1,2,3,4,5,6,7,8,"
3,"blind",18,0.00584795321637427,FALSE,FALSE,0.483177248095769,TRUE,FALSE,"1,2,3,4,5,6,7,8,10,11,12,14,15,16|1,2,3,"
3,"blind",19,0.00584795321637427,FALSE,FALSE,0.48837321267831,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",20,0.00584795321637427,FALSE,FALSE,0.523978739551715,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",21,0.00584795321637427,FALSE,FALSE,0.442658881761909,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",22,0.00584795321637427,FALSE,TRUE,0.455114657910575,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",23,0.00584795321637427,FALSE,TRUE,0.484252738429024,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",24,0.00584795321637427,FALSE,TRUE,0.463901705403308,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",25,0.00584795321637427,FALSE,FALSE,0.524344287945351,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",26,0.00584795321637427,FALSE,FALSE,0.479947909469439,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",27,0.00584795321637427,FALSE,FALSE,0.556623333747173,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",28,0.00584795321637427,FALSE,FALSE,0.516752224522276,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",29,0.00584795321637427,FALSE,FALSE,0.60342418308693,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",30,0.00584795321637427,FALSE,FALSE,0.523543824632857,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",31,0.00584795321637427,FALSE,TRUE,0.500094816422316,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",32,0.00584795321637427,FALSE,FALSE,0.548642936449136,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",33,0.00584795321637427,FALSE,FALSE,0.533021539306159,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",34,0.00584795321637427,FALSE,FALSE,0.518359095951036,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",35,0.00584795321637427,FALSE,FALSE,0.505085569352104,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",36,0.00584795321637427,FALSE,TRUE,0.533641778605851,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",37,0.00584795321637427,FALSE,TRUE,0.521714130160032,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",38,0.00584795321637427,FALSE,FALSE,0.557800494331903,TRUE,FALSE,"1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,2,3,"
3,"blind",39,0.00584795321637427,FALSE,FALSE,0.450267272612006,TRUE,FALSE,"1,2|1,2,13|1,2,3,13|1,2,3,4,13|1,2,3,4,5"
3,"blind",40,0.00584795321637427,FALSE,FALSE,0.403240681776026,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,13|1,2,3,4,5,6,7,8,11"
3,"blind",41,0.00584795321637427,FALSE,FALSE,0.462584540546066,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
3,"blind",42,0.00584795321637427,FALSE,FALSE,0.583884447090245,TRUE,FALSE,"1,2|1,2,13|1,2,3,4,5,6,7,8,11,12,13,14,1"
3,"blind",43,0.00584795321637427,FALSE,FALSE,0.438542269422524,TRUE,FALSE,"1,2|1,2,3,4,13|1,2,3,4,5,6,7,8,11,12,13,"
3,"blind",44,0.00584795321637427,FALSE,FALSE,0.466229884847732,TRUE,FALSE,"1,2|1,2,3,4,13|1,2,3,4,5,6,7,8,11,12,13,"
3,"blind",45,0.00584795321637427,FALSE,FALSE,0.582394279582098,TRUE,FALSE,"1,2|1,2,3,4,13|1,2,3,4,5,6,7,8,11,12,13,"
3,"blind",46,0.00584795321637427,FALSE,FALSE,0.547575837639377,TRUE,FALSE,"1,2|1,2,3,4,14|1,2,3,4,5,6,7,8,11,12,13,"
3,"blind",47,0.00584795321637427,FALSE,FALSE,0.527048901585758,TRUE,FALSE,"1,2|1,2,3,4,5,14,16|1,2,3,4,5,6,7,8,11,1"
3,"blind",48,0.00584795321637427,FALSE,FALSE,0.591503640911245,TRUE,FALSE,"1,2|1,2,3,4,5,6,10,11,12,13,14,15,16|1,2"
3,"blind",49,0.00584795321637427,FALSE,FALSE,0.528554714911537,TRUE,FALSE,"1,2|1,2,3,4,5,6,10,11,12,13,14,15,16|1,2"
3,"blind",50,0.00584795321637427,FALSE,FALSE,0.495718460169828,TRUE,FALSE,"1,2|1,2,3,4,5,6,10,11,12,13,14,15,16|1,2"
3,"blind",51,0.00584795321637427,FALSE,FALSE,0.621970156434144,TRUE,FALSE,"1,2|1,2,3,4,5,6,10,11,12,13,14,15,16|1,2"
3,"blind",52,0.00584795321637427,FALSE,FALSE,0.592712936541626,TRUE,FALSE,"1,2|1,2,3,4,5,6,11,12,13,14,15,16|1,2,3,"
3,"blind",53,0.00584795321637427,FALSE,FALSE,0.540558309837303,TRUE,FALSE,"1,2|1,2,3,4,5,6,14,15,16|1,2,3,4,5,6,7,8"
3,"blind",54,0.00584795321637427,FALSE,TRUE,0.523714896864244,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",55,0.00584795321637427,FALSE,TRUE,0.452065965066955,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",56,0.00584795321637427,FALSE,TRUE,0.562738963850487,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",57,0.00584795321637427,FALSE,TRUE,0.537933999118226,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",58,0.00584795321637427,FALSE,FALSE,0.477872853216838,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",59,0.00584795321637427,FALSE,FALSE,0.494778100936303,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",60,0.00584795321637427,FALSE,FALSE,0.469393312503547,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",61,0.00584795321637427,FALSE,TRUE,0.402725537812862,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",62,0.00584795321637427,FALSE,TRUE,0.499875434651049,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",63,0.00584795321637427,FALSE,TRUE,0.503084986003316,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
3,"blind",64,0.00584795321637427,FALSE,TRUE,0.489901889741731,TRUE,FALSE,"1,2|1,2,3,4,5,6,7,8,11,12,13,14,15,16|1,"
